,Method,TrainSize,Train/Test,Accuracy,Repeat ID
1286,AMCA,221,Train,0.995475113122172,10
1287,AMCA,221,Test,0.782608695652174,10
1288,MCA,221,Train,0.746606334841629,11
1289,MCA,221,Test,0.8695652173913043,11
1290,ACA,221,Train,0.9864253393665159,11
1291,ACA,221,Test,0.6086956521739131,11
1292,FFI,221,Train,0.25339366515837103,11
1293,FFI,221,Test,0.17391304347826086,11
1294,AMCA,221,Train,1.0,11
1295,AMCA,221,Test,0.6956521739130435,11
1296,MCA,221,Train,0.7782805429864253,12
1297,MCA,221,Test,0.8260869565217391,12
1298,ACA,221,Train,0.9140271493212669,12
1299,ACA,221,Test,0.9130434782608695,12
1300,FFI,221,Train,0.26244343891402716,12
1301,FFI,221,Test,0.21739130434782608,12
1302,AMCA,221,Train,1.0,12
1303,AMCA,221,Test,1.0,12
1304,MCA,221,Train,0.6832579185520362,13
1305,MCA,221,Test,0.6521739130434783,13
1306,ACA,221,Train,0.9592760180995475,13
1307,ACA,221,Test,0.6956521739130435,13
1308,FFI,221,Train,0.25339366515837103,13
1309,FFI,221,Test,0.21739130434782608,13
1310,AMCA,221,Train,0.995475113122172,13
1311,AMCA,221,Test,0.782608695652174,13
1312,MCA,221,Train,0.7873303167420814,14
1313,MCA,221,Test,0.8260869565217391,14
1314,ACA,221,Train,0.9819004524886877,14
1315,ACA,221,Test,0.782608695652174,14
1316,FFI,221,Train,0.2171945701357466,14
1317,FFI,221,Test,0.21739130434782608,14
1318,AMCA,221,Train,0.9909502262443439,14
1319,AMCA,221,Test,0.8695652173913043,14
1320,MCA,238,Train,0.7352941176470589,0
1321,MCA,238,Test,0.6521739130434783,0
1322,ACA,238,Train,0.9117647058823529,0
1323,ACA,238,Test,0.782608695652174,0
1324,FFI,238,Train,0.24369747899159663,0
1325,FFI,238,Test,0.21739130434782608,0
1326,AMCA,238,Train,0.9957983193277311,0
1327,AMCA,238,Test,1.0,0
1328,MCA,238,Train,0.7941176470588235,1
1329,MCA,238,Test,0.7391304347826086,1
1330,ACA,238,Train,0.9873949579831933,1
1331,ACA,238,Test,0.9130434782608695,1
1332,FFI,238,Train,0.24789915966386555,1
1333,FFI,238,Test,0.2608695652173913,1
1334,AMCA,238,Train,0.9957983193277311,1
1335,AMCA,238,Test,0.9130434782608695,1
1336,MCA,238,Train,0.7605042016806722,2
1337,MCA,238,Test,0.782608695652174,2
1338,ACA,238,Train,0.9621848739495799,2
1339,ACA,238,Test,0.8695652173913043,2
1340,FFI,238,Train,0.20588235294117646,2
1341,FFI,238,Test,0.2608695652173913,2
1342,AMCA,238,Train,0.9915966386554622,2
1343,AMCA,238,Test,0.9565217391304348,2
1344,MCA,238,Train,0.7142857142857143,3
1345,MCA,238,Test,0.6521739130434783,3
1346,ACA,238,Train,0.8907563025210085,3
1347,ACA,238,Test,0.8695652173913043,3
1348,FFI,238,Train,0.24789915966386555,3
1349,FFI,238,Test,0.2608695652173913,3
1350,AMCA,238,Train,0.9957983193277311,3
1351,AMCA,238,Test,1.0,3
1352,MCA,238,Train,0.773109243697479,4
1353,MCA,238,Test,0.6956521739130435,4
1354,ACA,238,Train,0.9621848739495799,4
1355,ACA,238,Test,0.9130434782608695,4
1356,FFI,238,Train,0.2647058823529412,4
1357,FFI,238,Test,0.2608695652173913,4
1358,AMCA,238,Train,0.9957983193277311,4
1359,AMCA,238,Test,0.9565217391304348,4
1360,MCA,238,Train,0.7478991596638656,5
1361,MCA,238,Test,0.6956521739130435,5
1362,ACA,238,Train,0.9873949579831933,5
1363,ACA,238,Test,0.8695652173913043,5
1364,FFI,238,Train,0.2605042016806723,5
1365,FFI,238,Test,0.30434782608695654,5
1366,AMCA,238,Train,1.0,5
1367,AMCA,238,Test,0.8695652173913043,5
1368,MCA,238,Train,0.8067226890756303,6
1369,MCA,238,Test,0.7391304347826086,6
1370,ACA,238,Train,0.9873949579831933,6
1371,ACA,238,Test,0.782608695652174,6
1372,FFI,238,Train,0.2857142857142857,6
1373,FFI,238,Test,0.2608695652173913,6
1374,AMCA,238,Train,1.0,6
1375,AMCA,238,Test,0.8260869565217391,6
1376,MCA,238,Train,0.7647058823529411,7
1377,MCA,238,Test,0.6086956521739131,7
1378,ACA,238,Train,0.957983193277311,7
1379,ACA,238,Test,0.9130434782608695,7
1380,FFI,238,Train,0.24789915966386555,7
1381,FFI,238,Test,0.17391304347826086,7
1382,AMCA,238,Train,1.0,7
1383,AMCA,238,Test,0.9130434782608695,7
1384,MCA,238,Train,0.8109243697478992,8
1385,MCA,238,Test,0.8260869565217391,8
1386,ACA,238,Train,0.9831932773109243,8
1387,ACA,238,Test,0.9130434782608695,8
1388,FFI,238,Train,0.24789915966386555,8
1389,FFI,238,Test,0.21739130434782608,8
1390,AMCA,238,Train,1.0,8
1391,AMCA,238,Test,0.9565217391304348,8
1392,MCA,238,Train,0.8067226890756303,9
1393,MCA,238,Test,0.8260869565217391,9
1394,ACA,238,Train,0.9915966386554622,9
1395,ACA,238,Test,0.8260869565217391,9
1396,FFI,238,Train,0.25630252100840334,9
1397,FFI,238,Test,0.13043478260869565,9
1398,AMCA,238,Train,1.0,9
1399,AMCA,238,Test,0.8695652173913043,9
1400,MCA,238,Train,0.6680672268907563,10
1401,MCA,238,Test,0.6086956521739131,10
1402,ACA,238,Train,0.9789915966386554,10
1403,ACA,238,Test,0.782608695652174,10
1404,FFI,238,Train,0.24789915966386555,10
1405,FFI,238,Test,0.2608695652173913,10
1406,AMCA,238,Train,0.9957983193277311,10
1407,AMCA,238,Test,0.782608695652174,10
1408,MCA,238,Train,0.6638655462184874,11
1409,MCA,238,Test,0.782608695652174,11
1410,ACA,238,Train,0.9873949579831933,11
1411,ACA,238,Test,0.6086956521739131,11
1412,FFI,238,Train,0.2605042016806723,11
1413,FFI,238,Test,0.17391304347826086,11
1414,AMCA,238,Train,1.0,11
1415,AMCA,238,Test,0.6521739130434783,11
1416,MCA,238,Train,0.8739495798319328,12
1417,MCA,238,Test,0.9565217391304348,12
1418,ACA,238,Train,0.9369747899159664,12
1419,ACA,238,Test,0.8695652173913043,12
1420,FFI,238,Train,0.24369747899159663,12
1421,FFI,238,Test,0.2608695652173913,12
1422,AMCA,238,Train,0.9957983193277311,12
1423,AMCA,238,Test,1.0,12
1424,MCA,238,Train,0.6890756302521008,13
1425,MCA,238,Test,0.6521739130434783,13
1426,ACA,238,Train,0.9369747899159664,13
1427,ACA,238,Test,0.7391304347826086,13
1428,FFI,238,Train,0.24789915966386555,13
1429,FFI,238,Test,0.17391304347826086,13
1430,AMCA,238,Train,0.9957983193277311,13
1431,AMCA,238,Test,0.8260869565217391,13
1432,MCA,238,Train,0.8025210084033614,14
1433,MCA,238,Test,0.8260869565217391,14
1434,ACA,238,Train,0.9495798319327731,14
1435,ACA,238,Test,0.782608695652174,14
1436,FFI,238,Train,0.226890756302521,14
1437,FFI,238,Test,0.30434782608695654,14
1438,AMCA,238,Train,0.9957983193277311,14
1439,AMCA,238,Test,0.9130434782608695,14
1440,MCA,256,Train,0.71875,0
1441,MCA,256,Test,0.6521739130434783,0
1442,ACA,256,Train,0.99609375,0
1443,ACA,256,Test,0.9130434782608695,0
1444,FFI,256,Train,0.2421875,0
1445,FFI,256,Test,0.17391304347826086,0
1446,AMCA,256,Train,0.99609375,0
1447,AMCA,256,Test,0.9130434782608695,0
1448,MCA,256,Train,0.7890625,1
1449,MCA,256,Test,0.782608695652174,1
1450,ACA,256,Train,0.98828125,1
1451,ACA,256,Test,0.8695652173913043,1
1452,FFI,256,Train,0.265625,1
1453,FFI,256,Test,0.30434782608695654,1
1454,AMCA,256,Train,1.0,1
1455,AMCA,256,Test,0.9565217391304348,1
1456,MCA,256,Train,0.74609375,2
1457,MCA,256,Test,0.7391304347826086,2
1458,ACA,256,Train,0.94921875,2
1459,ACA,256,Test,0.782608695652174,2
1460,FFI,256,Train,0.265625,2
1461,FFI,256,Test,0.2608695652173913,2
1462,AMCA,256,Train,0.984375,2
1463,AMCA,256,Test,0.8260869565217391,2
1464,MCA,256,Train,0.63671875,3
1465,MCA,256,Test,0.6086956521739131,3
1466,ACA,256,Train,0.96875,3
1467,ACA,256,Test,0.9130434782608695,3
1468,FFI,256,Train,0.24609375,3
1469,FFI,256,Test,0.21739130434782608,3
1470,AMCA,256,Train,1.0,3
1471,AMCA,256,Test,0.9565217391304348,3
1472,MCA,256,Train,0.78125,4
1473,MCA,256,Test,0.6956521739130435,4
1474,ACA,256,Train,0.93359375,4
1475,ACA,256,Test,0.8695652173913043,4
1476,FFI,256,Train,0.2421875,4
1477,FFI,256,Test,0.2608695652173913,4
1478,AMCA,256,Train,0.99609375,4
1479,AMCA,256,Test,0.9130434782608695,4
1480,MCA,256,Train,0.734375,5
1481,MCA,256,Test,0.782608695652174,5
1482,ACA,256,Train,0.99609375,5
1483,ACA,256,Test,0.782608695652174,5
1484,FFI,256,Train,0.2578125,5
1485,FFI,256,Test,0.2608695652173913,5
1486,AMCA,256,Train,1.0,5
1487,AMCA,256,Test,0.8695652173913043,5
1488,MCA,256,Train,0.83984375,6
1489,MCA,256,Test,0.7391304347826086,6
1490,ACA,256,Train,0.96484375,6
1491,ACA,256,Test,0.7391304347826086,6
1492,FFI,256,Train,0.296875,6
1493,FFI,256,Test,0.21739130434782608,6
1494,AMCA,256,Train,0.99609375,6
1495,AMCA,256,Test,0.8260869565217391,6
1496,MCA,256,Train,0.70703125,7
1497,MCA,256,Test,0.5652173913043478,7
1498,ACA,256,Train,0.98046875,7
1499,ACA,256,Test,0.8695652173913043,7
1500,FFI,256,Train,0.28125,7
1501,FFI,256,Test,0.21739130434782608,7
1502,AMCA,256,Train,1.0,7
1503,AMCA,256,Test,0.9130434782608695,7
1504,MCA,256,Train,0.78515625,8
1505,MCA,256,Test,0.7391304347826086,8
1506,ACA,256,Train,0.9609375,8
1507,ACA,256,Test,0.8695652173913043,8
1508,FFI,256,Train,0.234375,8
1509,FFI,256,Test,0.21739130434782608,8
1510,AMCA,256,Train,1.0,8
1511,AMCA,256,Test,0.9565217391304348,8
1512,MCA,256,Train,0.875,9
1513,MCA,256,Test,0.8260869565217391,9
1514,ACA,256,Train,0.9765625,9
1515,ACA,256,Test,0.8260869565217391,9
1516,FFI,256,Train,0.25390625,9
1517,FFI,256,Test,0.13043478260869565,9
1518,AMCA,256,Train,1.0,9
1519,AMCA,256,Test,0.8260869565217391,9
1520,MCA,256,Train,0.66015625,10
1521,MCA,256,Test,0.6086956521739131,10
1522,ACA,256,Train,0.94140625,10
1523,ACA,256,Test,0.782608695652174,10
1524,FFI,256,Train,0.24609375,10
1525,FFI,256,Test,0.2608695652173913,10
1526,AMCA,256,Train,1.0,10
1527,AMCA,256,Test,0.9130434782608695,10
1528,MCA,256,Train,0.703125,11
1529,MCA,256,Test,0.9130434782608695,11
1530,ACA,256,Train,0.9765625,11
1531,ACA,256,Test,0.6086956521739131,11
1532,FFI,256,Train,0.2421875,11
1533,FFI,256,Test,0.2608695652173913,11
1534,AMCA,256,Train,0.99609375,11
1535,AMCA,256,Test,0.6956521739130435,11
1536,MCA,256,Train,0.8125,12
1537,MCA,256,Test,0.9130434782608695,12
1538,ACA,256,Train,0.9609375,12
1539,ACA,256,Test,0.9130434782608695,12
1540,FFI,256,Train,0.25,12
1541,FFI,256,Test,0.30434782608695654,12
1542,AMCA,256,Train,1.0,12
1543,AMCA,256,Test,1.0,12
1544,MCA,256,Train,0.6796875,13
1545,MCA,256,Test,0.6521739130434783,13
1546,ACA,256,Train,0.94140625,13
1547,ACA,256,Test,0.782608695652174,13
1548,FFI,256,Train,0.2578125,13
1549,FFI,256,Test,0.17391304347826086,13
1550,AMCA,256,Train,0.99609375,13
1551,AMCA,256,Test,0.8260869565217391,13
1552,MCA,256,Train,0.7734375,14
1553,MCA,256,Test,0.782608695652174,14
1554,ACA,256,Train,0.91796875,14
1555,ACA,256,Test,0.6956521739130435,14
1556,FFI,256,Train,0.1875,14
1557,FFI,256,Test,0.17391304347826086,14
1558,AMCA,256,Train,0.99609375,14
1559,AMCA,256,Test,0.9130434782608695,14
1560,MCA,273,Train,0.7106227106227107,0
1561,MCA,273,Test,0.6521739130434783,0
1562,ACA,273,Train,0.9084249084249084,0
1563,ACA,273,Test,0.8260869565217391,0
1564,FFI,273,Train,0.2600732600732601,0
1565,FFI,273,Test,0.2608695652173913,0
1566,AMCA,273,Train,0.9963369963369964,0
1567,AMCA,273,Test,1.0,0
1568,MCA,273,Train,0.8461538461538461,1
1569,MCA,273,Test,0.8695652173913043,1
1570,ACA,273,Train,0.9816849816849816,1
1571,ACA,273,Test,0.9130434782608695,1
1572,FFI,273,Train,0.2600732600732601,1
1573,FFI,273,Test,0.30434782608695654,1
1574,AMCA,273,Train,0.9963369963369964,1
1575,AMCA,273,Test,0.9130434782608695,1
1576,MCA,273,Train,0.6923076923076923,2
1577,MCA,273,Test,0.6521739130434783,2
1578,ACA,273,Train,0.989010989010989,2
1579,ACA,273,Test,0.8695652173913043,2
1580,FFI,273,Train,0.2783882783882784,2
1581,FFI,273,Test,0.2608695652173913,2
1582,AMCA,273,Train,1.0,2
1583,AMCA,273,Test,0.9130434782608695,2
1584,MCA,273,Train,0.6813186813186813,3
1585,MCA,273,Test,0.6521739130434783,3
1586,ACA,273,Train,0.967032967032967,3
1587,ACA,273,Test,0.9565217391304348,3
1588,FFI,273,Train,0.27472527472527475,3
1589,FFI,273,Test,0.34782608695652173,3
1590,AMCA,273,Train,0.9963369963369964,3
1591,AMCA,273,Test,0.9565217391304348,3
1592,MCA,273,Train,0.652014652014652,4
1593,MCA,273,Test,0.6086956521739131,4
1594,ACA,273,Train,0.9816849816849816,4
1595,ACA,273,Test,1.0,4
1596,FFI,273,Train,0.2490842490842491,4
1597,FFI,273,Test,0.2608695652173913,4
1598,AMCA,273,Train,1.0,4
1599,AMCA,273,Test,1.0,4
1600,MCA,273,Train,0.7838827838827839,5
1601,MCA,273,Test,0.8260869565217391,5
1602,ACA,273,Train,0.9853479853479854,5
1603,ACA,273,Test,0.9130434782608695,5
1604,FFI,273,Train,0.25274725274725274,5
1605,FFI,273,Test,0.2608695652173913,5
1606,AMCA,273,Train,1.0,5
1607,AMCA,273,Test,0.9130434782608695,5
1608,MCA,273,Train,0.706959706959707,6
1609,MCA,273,Test,0.6956521739130435,6
1610,ACA,273,Train,0.9853479853479854,6
1611,ACA,273,Test,0.782608695652174,6
1612,FFI,273,Train,0.2967032967032967,6
1613,FFI,273,Test,0.2608695652173913,6
1614,AMCA,273,Train,1.0,6
1615,AMCA,273,Test,0.8695652173913043,6
1616,MCA,273,Train,0.706959706959707,7
1617,MCA,273,Test,0.5217391304347826,7
1618,ACA,273,Train,0.967032967032967,7
1619,ACA,273,Test,0.8260869565217391,7
1620,FFI,273,Train,0.2564102564102564,7
1621,FFI,273,Test,0.17391304347826086,7
1622,AMCA,273,Train,0.9963369963369964,7
1623,AMCA,273,Test,0.9130434782608695,7
1624,MCA,273,Train,0.7509157509157509,8
1625,MCA,273,Test,0.7391304347826086,8
1626,ACA,273,Train,0.9816849816849816,8
1627,ACA,273,Test,0.9130434782608695,8
1628,FFI,273,Train,0.23076923076923078,8
1629,FFI,273,Test,0.30434782608695654,8
1630,AMCA,273,Train,1.0,8
1631,AMCA,273,Test,0.9565217391304348,8
1632,MCA,273,Train,0.8021978021978022,9
1633,MCA,273,Test,0.7391304347826086,9
1634,ACA,273,Train,0.9743589743589743,9
1635,ACA,273,Test,0.8695652173913043,9
1636,FFI,273,Train,0.2783882783882784,9
1637,FFI,273,Test,0.13043478260869565,9
1638,AMCA,273,Train,1.0,9
1639,AMCA,273,Test,0.9130434782608695,9
1640,MCA,273,Train,0.7326007326007326,10
1641,MCA,273,Test,0.6086956521739131,10
1642,ACA,273,Train,0.8717948717948718,10
1643,ACA,273,Test,0.6086956521739131,10
1644,FFI,273,Train,0.2783882783882784,10
1645,FFI,273,Test,0.2608695652173913,10
1646,AMCA,273,Train,0.9963369963369964,10
1647,AMCA,273,Test,0.8695652173913043,10
1648,MCA,273,Train,0.8021978021978022,11
1649,MCA,273,Test,0.9130434782608695,11
1650,ACA,273,Train,0.9413919413919414,11
1651,ACA,273,Test,0.6521739130434783,11
1652,FFI,273,Train,0.2600732600732601,11
1653,FFI,273,Test,0.2608695652173913,11
1654,AMCA,273,Train,0.9926739926739927,11
1655,AMCA,273,Test,0.7391304347826086,11
1656,MCA,273,Train,0.7692307692307693,12
1657,MCA,273,Test,0.8260869565217391,12
1658,ACA,273,Train,0.9194139194139194,12
1659,ACA,273,Test,0.8695652173913043,12
1660,FFI,273,Train,0.23443223443223443,12
1661,FFI,273,Test,0.21739130434782608,12
1662,AMCA,273,Train,0.9926739926739927,12
1663,AMCA,273,Test,1.0,12
1664,MCA,273,Train,0.6923076923076923,13
1665,MCA,273,Test,0.7391304347826086,13
1666,ACA,273,Train,0.967032967032967,13
1667,ACA,273,Test,0.782608695652174,13
1668,FFI,273,Train,0.2564102564102564,13
1669,FFI,273,Test,0.17391304347826086,13
1670,AMCA,273,Train,0.9963369963369964,13
1671,AMCA,273,Test,0.8695652173913043,13
1672,MCA,273,Train,0.8095238095238095,14
1673,MCA,273,Test,0.8260869565217391,14
1674,ACA,273,Train,0.9816849816849816,14
1675,ACA,273,Test,0.9130434782608695,14
1676,FFI,273,Train,0.21245421245421245,14
1677,FFI,273,Test,0.17391304347826086,14
1678,AMCA,273,Train,1.0,14
1679,AMCA,273,Test,0.9130434782608695,14
1680,MCA,291,Train,0.7044673539518901,0
1681,MCA,291,Test,0.6956521739130435,0
1682,ACA,291,Train,0.8831615120274914,0
1683,ACA,291,Test,0.6956521739130435,0
1684,FFI,291,Train,0.2508591065292096,0
1685,FFI,291,Test,0.17391304347826086,0
1686,AMCA,291,Train,0.9896907216494846,0
1687,AMCA,291,Test,0.9565217391304348,0
1688,MCA,291,Train,0.7525773195876289,1
1689,MCA,291,Test,0.782608695652174,1
1690,ACA,291,Train,0.979381443298969,1
1691,ACA,291,Test,0.9565217391304348,1
1692,FFI,291,Train,0.26804123711340205,1
1693,FFI,291,Test,0.30434782608695654,1
1694,AMCA,291,Train,1.0,1
1695,AMCA,291,Test,0.9565217391304348,1
1696,MCA,291,Train,0.7353951890034365,2
1697,MCA,291,Test,0.6956521739130435,2
1698,ACA,291,Train,0.9553264604810997,2
1699,ACA,291,Test,0.9130434782608695,2
1700,FFI,291,Train,0.2611683848797251,2
1701,FFI,291,Test,0.2608695652173913,2
1702,AMCA,291,Train,0.9896907216494846,2
1703,AMCA,291,Test,0.9565217391304348,2
1704,MCA,291,Train,0.7319587628865979,3
1705,MCA,291,Test,0.6956521739130435,3
1706,ACA,291,Train,0.9175257731958762,3
1707,ACA,291,Test,0.782608695652174,3
1708,FFI,291,Train,0.29896907216494845,3
1709,FFI,291,Test,0.34782608695652173,3
1710,AMCA,291,Train,0.9965635738831615,3
1711,AMCA,291,Test,1.0,3
1712,MCA,291,Train,0.7594501718213058,4
1713,MCA,291,Test,0.6956521739130435,4
1714,ACA,291,Train,0.9759450171821306,4
1715,ACA,291,Test,0.9565217391304348,4
1716,FFI,291,Train,0.23367697594501718,4
1717,FFI,291,Test,0.2608695652173913,4
1718,AMCA,291,Train,1.0,4
1719,AMCA,291,Test,0.9565217391304348,4
1720,MCA,291,Train,0.7835051546391752,5
1721,MCA,291,Test,0.782608695652174,5
1722,ACA,291,Train,0.9725085910652921,5
1723,ACA,291,Test,0.8695652173913043,5
1724,FFI,291,Train,0.2646048109965636,5
1725,FFI,291,Test,0.30434782608695654,5
1726,AMCA,291,Train,0.9965635738831615,5
1727,AMCA,291,Test,0.9130434782608695,5
1728,MCA,291,Train,0.872852233676976,6
1729,MCA,291,Test,0.782608695652174,6
1730,ACA,291,Train,0.9518900343642611,6
1731,ACA,291,Test,0.782608695652174,6
1732,FFI,291,Train,0.2920962199312715,6
1733,FFI,291,Test,0.2608695652173913,6
1734,AMCA,291,Train,1.0,6
1735,AMCA,291,Test,0.8695652173913043,6
1736,MCA,291,Train,0.8006872852233677,7
1737,MCA,291,Test,0.6086956521739131,7
1738,ACA,291,Train,0.9381443298969072,7
1739,ACA,291,Test,0.782608695652174,7
1740,FFI,291,Train,0.2646048109965636,7
1741,FFI,291,Test,0.17391304347826086,7
1742,AMCA,291,Train,0.9965635738831615,7
1743,AMCA,291,Test,0.9565217391304348,7
1744,MCA,291,Train,0.7869415807560137,8
1745,MCA,291,Test,0.8695652173913043,8
1746,ACA,291,Train,0.9828178694158075,8
1747,ACA,291,Test,0.9130434782608695,8
1748,FFI,291,Train,0.25773195876288657,8
1749,FFI,291,Test,0.2608695652173913,8
1750,AMCA,291,Train,1.0,8
1751,AMCA,291,Test,0.9130434782608695,8
1752,MCA,291,Train,0.8144329896907216,9
1753,MCA,291,Test,0.6956521739130435,9
1754,ACA,291,Train,0.9725085910652921,9
1755,ACA,291,Test,0.9130434782608695,9
1756,FFI,291,Train,0.28865979381443296,9
1757,FFI,291,Test,0.08695652173913043,9
1758,AMCA,291,Train,0.9965635738831615,9
1759,AMCA,291,Test,0.9130434782608695,9
1760,MCA,291,Train,0.7938144329896907,10
1761,MCA,291,Test,0.6956521739130435,10
1762,ACA,291,Train,0.9725085910652921,10
1763,ACA,291,Test,0.8260869565217391,10
1764,FFI,291,Train,0.24054982817869416,10
1765,FFI,291,Test,0.2608695652173913,10
1766,AMCA,291,Train,0.9965635738831615,10
1767,AMCA,291,Test,0.8695652173913043,10
1768,MCA,291,Train,0.8075601374570447,11
1769,MCA,291,Test,0.8695652173913043,11
1770,ACA,291,Train,0.9862542955326461,11
1771,ACA,291,Test,0.7391304347826086,11
1772,FFI,291,Train,0.24398625429553264,11
1773,FFI,291,Test,0.21739130434782608,11
1774,AMCA,291,Train,0.9965635738831615,11
1775,AMCA,291,Test,0.782608695652174,11
1776,MCA,291,Train,0.738831615120275,12
1777,MCA,291,Test,0.8260869565217391,12
1778,ACA,291,Train,0.9553264604810997,12
1779,ACA,291,Test,0.8260869565217391,12
1780,FFI,291,Train,0.21993127147766323,12
1781,FFI,291,Test,0.30434782608695654,12
1782,AMCA,291,Train,1.0,12
1783,AMCA,291,Test,1.0,12
1784,MCA,291,Train,0.8109965635738832,13
1785,MCA,291,Test,0.782608695652174,13
1786,ACA,291,Train,0.9896907216494846,13
1787,ACA,291,Test,0.6956521739130435,13
1788,FFI,291,Train,0.27835051546391754,13
1789,FFI,291,Test,0.17391304347826086,13
1790,AMCA,291,Train,1.0,13
1791,AMCA,291,Test,0.782608695652174,13
1792,MCA,291,Train,0.7628865979381443,14
1793,MCA,291,Test,0.7391304347826086,14
1794,ACA,291,Train,0.9656357388316151,14
1795,ACA,291,Test,0.8695652173913043,14
1796,FFI,291,Train,0.23024054982817868,14
1797,FFI,291,Test,0.2608695652173913,14
1798,AMCA,291,Train,0.993127147766323,14
1799,AMCA,291,Test,0.8695652173913043,14
1800,MCA,308,Train,0.8798701298701299,0
1801,MCA,308,Test,0.8260869565217391,0
1802,ACA,308,Train,0.948051948051948,0
1803,ACA,308,Test,0.8260869565217391,0
1804,FFI,308,Train,0.2564935064935065,0
1805,FFI,308,Test,0.30434782608695654,0
1806,AMCA,308,Train,0.9967532467532467,0
1807,AMCA,308,Test,1.0,0
1808,MCA,308,Train,0.7305194805194806,1
1809,MCA,308,Test,0.782608695652174,1
1810,ACA,308,Train,0.9902597402597403,1
1811,ACA,308,Test,1.0,1
1812,FFI,308,Train,0.2532467532467532,1
1813,FFI,308,Test,0.2608695652173913,1
1814,AMCA,308,Train,1.0,1
1815,AMCA,308,Test,1.0,1
1816,MCA,308,Train,0.7435064935064936,2
1817,MCA,308,Test,0.7391304347826086,2
1818,ACA,308,Train,0.9837662337662337,2
1819,ACA,308,Test,0.9130434782608695,2
1820,FFI,308,Train,0.2597402597402597,2
1821,FFI,308,Test,0.21739130434782608,2
1822,AMCA,308,Train,1.0,2
1823,AMCA,308,Test,0.9565217391304348,2
1824,MCA,308,Train,0.8993506493506493,3
1825,MCA,308,Test,0.9565217391304348,3
1826,ACA,308,Train,0.9545454545454546,3
1827,ACA,308,Test,0.9565217391304348,3
1828,FFI,308,Train,0.2857142857142857,3
1829,FFI,308,Test,0.34782608695652173,3
1830,AMCA,308,Train,0.9935064935064936,3
1831,AMCA,308,Test,1.0,3
1832,MCA,308,Train,0.685064935064935,4
1833,MCA,308,Test,0.7391304347826086,4
1834,ACA,308,Train,0.974025974025974,4
1835,ACA,308,Test,0.9130434782608695,4
1836,FFI,308,Train,0.25,4
1837,FFI,308,Test,0.21739130434782608,4
1838,AMCA,308,Train,1.0,4
1839,AMCA,308,Test,0.9565217391304348,4
1840,MCA,308,Train,0.775974025974026,5
1841,MCA,308,Test,0.782608695652174,5
1842,ACA,308,Train,0.948051948051948,5
1843,ACA,308,Test,0.8260869565217391,5
1844,FFI,308,Train,0.237012987012987,5
1845,FFI,308,Test,0.21739130434782608,5
1846,AMCA,308,Train,0.9967532467532467,5
1847,AMCA,308,Test,0.9565217391304348,5
1848,MCA,308,Train,0.801948051948052,6
1849,MCA,308,Test,0.6956521739130435,6
1850,ACA,308,Train,0.9707792207792207,6
1851,ACA,308,Test,0.8260869565217391,6
1852,FFI,308,Train,0.24025974025974026,6
1853,FFI,308,Test,0.17391304347826086,6
1854,AMCA,308,Train,1.0,6
1855,AMCA,308,Test,0.8695652173913043,6
1856,MCA,308,Train,0.8116883116883117,7
1857,MCA,308,Test,0.6086956521739131,7
1858,ACA,308,Train,0.9902597402597403,7
1859,ACA,308,Test,0.782608695652174,7
1860,FFI,308,Train,0.2564935064935065,7
1861,FFI,308,Test,0.17391304347826086,7
1862,AMCA,308,Train,1.0,7
1863,AMCA,308,Test,0.8695652173913043,7
1864,MCA,308,Train,0.7272727272727273,8
1865,MCA,308,Test,0.782608695652174,8
1866,ACA,308,Train,0.9837662337662337,8
1867,ACA,308,Test,0.8695652173913043,8
1868,FFI,308,Train,0.262987012987013,8
1869,FFI,308,Test,0.21739130434782608,8
1870,AMCA,308,Train,1.0,8
1871,AMCA,308,Test,0.9565217391304348,8
1872,MCA,308,Train,0.814935064935065,9
1873,MCA,308,Test,0.7391304347826086,9
1874,ACA,308,Train,0.9772727272727273,9
1875,ACA,308,Test,0.8695652173913043,9
1876,FFI,308,Train,0.288961038961039,9
1877,FFI,308,Test,0.17391304347826086,9
1878,AMCA,308,Train,0.9967532467532467,9
1879,AMCA,308,Test,0.9130434782608695,9
1880,MCA,308,Train,0.672077922077922,10
1881,MCA,308,Test,0.6086956521739131,10
1882,ACA,308,Train,0.9837662337662337,10
1883,ACA,308,Test,0.8695652173913043,10
1884,FFI,308,Train,0.262987012987013,10
1885,FFI,308,Test,0.17391304347826086,10
1886,AMCA,308,Train,1.0,10
1887,AMCA,308,Test,0.8695652173913043,10
1888,MCA,308,Train,0.7564935064935064,11
1889,MCA,308,Test,0.8260869565217391,11
1890,ACA,308,Train,0.9642857142857143,11
1891,ACA,308,Test,0.7391304347826086,11
1892,FFI,308,Train,0.21103896103896103,11
1893,FFI,308,Test,0.17391304347826086,11
1894,AMCA,308,Train,0.9967532467532467,11
1895,AMCA,308,Test,0.8260869565217391,11
1896,MCA,308,Train,0.8474025974025974,12
1897,MCA,308,Test,0.9565217391304348,12
1898,ACA,308,Train,0.9253246753246753,12
1899,ACA,308,Test,0.8695652173913043,12
1900,FFI,308,Train,0.22077922077922077,12
1901,FFI,308,Test,0.2608695652173913,12
1902,AMCA,308,Train,1.0,12
1903,AMCA,308,Test,1.0,12
1904,MCA,308,Train,0.7987012987012987,13
1905,MCA,308,Test,0.8260869565217391,13
1906,ACA,308,Train,0.9902597402597403,13
1907,ACA,308,Test,0.782608695652174,13
